label,text
0,"Tired of your lipstick rubbing off on your mask? Us too, sis! Try our Smudge-Proof Lip Whips for mask-proof results."
0,"Featured Snow and A Miniature Christmas Tree Inside Each Bulb, This Globe Inspired String Light Is Truly Magical - Fabulous Looking and Innovative Design - SHOP NOW"
0,"Don't forget, Open Mic Night Tonight @ 7:00 to go along with Happy Hour All Day Today!!! Get here and jam with us. 1/2 Price Pizza Night Tomorrow Night!"
0,Hey y’all! We’re so excited to invite you to our annual holiday party hosted virtually on zoom! Just follow the eventbrite link and register to RSVP. It’s free to register. **Deadline to RSVP is 11/30** #happyholidays
0,You don't need to tear up your home to set up a home security system. Get Cove and you can set it up yourself in less than 30 minutes without any tools. Try a Cove Home Security System Risk-Free: https://www.covesmart.com/home-security
0,"It didn't work in high school, it doesn't work for addiction. It's time for a holistic, harm-reductionist approach."
0,"2020 has been a difficult year, and we know it might seem hard to be thankful. That’s why we wanted to make this Holiday Session a little sweeter for you. This Thanksgiving, ControlUp is giving you a chance to win the perfect pie (or… pi)! A complete Raspberry Pi 4 Extreme Kit, that is! Click the link below to find out how you could win a Raspberry Pi 4 Personal computer kit!"
0,You won't find a better deal this Cyber Monday! Get our best offer of the year + a $50 Off coupon to customize your system.
0,"Are you a cat person or a dog person? Draw your soulmate on your nails with ohora. It's an authentic, easy, and fun way to enjoy gel nails at home! ⠀ SET PRICE 20% OFF FREE Nail care p…"
0,"Make a guilt-free purchase this Cyber Monday. Last chance to join the modern medical home for women and get your first two months of membership for free. A Tia membership gets you so much more than your typical doctor’s office: Access to integrative Gynecology, Mental Health, Primary Care and Acupuncture services Same-day virtual and in-person appointments…"
1,Make your #GivingTuesday gift now and it will go twice as far to provide safe shelter and love to the animals in our care.
0,Start the time of your life ahead of time. Reserve a room on 12/28. We’ll check you in 48 hours earlier (12/26) for free.
0,"Simply mix, sip, and cheer loved ones near and far with one of our Patrón Cocktail Kits. With five delicious, easy-to-make options, you can have a craft cocktail from the comfort of home. Delivered to you for your next intimate gathering with friends."
0,Get the 2X match to double your impact for our athletes! Give now and let them know you stand with them.
0,"Cyber Monday is here, and we’re celebrating with thousands of FLASH DEALS, free shipping on EVERYTHING,* and MORE. Join Wayfair Professional for FREE to start saving!"
1,We're starting #GivingTuesday early this year—make a gift to fight for clean water now and for generations to come.
1,"This #GivingTuesday you have the power to help us continue the legacy of Diana, Princess of Wales and empower young people to change the world."
0,How clean is your water? Gift yourself peace of mind with our clean water solutions! Order today and take 10% OFF using code BFCM2020.
0,Shop our biggest sale of the year - 35% off sitewide - www.grayers.com.
1,"buzzfeed.com All The Best Deals At Walmart’s Cyber Monday Sale Score great discounts on Beats headphones, the Echelon exercise bike, and more (while they last)."
0,"Now through Monday, get all of The Athletic for just $1/month, for 12 months."
0,"Up to 75% off* everything + extra 10% off*. Free shipping, no minimum. *Online only. Exclusions Gift Cards."
0,"For a limited time, you could win a two-night stay at this luxury private estate in Park City."
0,"Test as needed, at no cost, no nasal swab required. Get quick, easy saliva-based testing with results within 48 hours at Arizona locations including Flagstaff and Tucson."
0,Men's Reebok Flashfilm Train Shoes fall from $80 to $36 with this code + get free shipping
0,"Cyber Monday is almost over—shop 50% Off Sitewide before it ends TONIGHT! Don’t think, just shop."
0,MRCHRISTMAS.COM Animated Vintage Trucks Santa Claus is coming to town Shop Now
0,"Oh, what fun! Cyber Monday is here with 25% off + free shipping sitewide!"
0,"We Are Tastemakers | Licorice.com is made and curated worldwide for you and your special someones. We are your source for bold, mouthwatering, premium licorice of all types and flavors. That said, we dare you to explore"
0,20% OFF the best way to sample all of our best selling jerky manlymanco.com/jerky-stocking Created to provide the best experience to sample all of our best selling jerky Use code: BF20 until 11/29 @11:59pm PST
0,Custom Boxes Make the holidays fun and memorable Print custom boxes now at https://www.nextdayflyers.com/custom-box-printing
0,"Now through Cyber Monday, book a two-night stay for the price of one! Valid on stays into early 2021."
0,"By 2024, web development job opportunities are projected to grow 27%. Now is the time to advance your career with a Master's Concentration and/or Grad Certificate in Web Application Development from BU MET. Flexible evening and online formats allow you to balance your education with your work and life. Part-time or full-time. No GRE/GMAT required. Request Info Today!"
0,Background in computer science or IT? Build a well-rounded foundation in computer science. 100% Online. Only 45 Credits.
0,Become a software engineer or get your money back.
0,Our biggest sale of the year is here! Get 50% off select items + 8 FREE Chicken Breasts + Free Shipping.
0,"A Rainbow of possibilities in every pack. Grab the building toy that Buzzfeed, NYTimes, Fatherly, & The Strategist have been LOVING this year! Shop now before stock runs out!"
0,Give the history nerd in your life one amazing letter from the past every week.
0,"Reserve your spot for the Virtual World Salsa Champions 2020! Sign up for 15 FREE educational sessions. Enjoy free concerts, workshops, networking sessions and participate to win $2,020."
0,These unique stocking stuffers will delight even the trickiest ones on your list.
1,We are looking for people who are interested in sharing their experiences being in clinical trials.
0,Better sports coverage. Best deal of the year. Get all of the Athletic for just $1/month.
0,Fill your fridge weekly with prepared and delicious Keto meals. Save $30 + Free Shipping This Week Only!
0,It’s been a while. Here’s something extra to catch up on what you’ve missed.
0,Few hours left to give yourself or someone (or both) golden gifts for up to 20% off. The sale of the year ends soon.
1,"Enter now for a chance to WIN beautiful bracelet! Direct Source Gold & Diamond is a family-owned and operated business, bringing exquisite jewelry and service to everyone since 1976. Hurry, this contest ends soon!"
0,"CLOSING SOON: The Voyage YA Short Story Award with guest judge Natalia Sylvester! We're awarding $3,000 to your best YA short stories, 5,000 words or fewer."
0,Join us for a free virtual Town Hall to support caregivers this winter during coronavirus.
1,"Ready to hit the slopes in style? Enter for your chance to WIN lift tickets, a Pacifico Grizzly 40 QT Cooler, and a Pacifico snowboard! Discover Responsibly. Must be 21+"
1,"""Everytime I attend SynBioBeta's event, I learn a lot on technology and the future of biology. I also get to meet and interact with the many incredible people at the events."" - Eben Bayer Discover how Synthetic Biology companies are revolutionizing the consumer packaged goods industry at The Brands & Biology Conference…"
0,[black friday.]
0,"Discover the ideas shaping history. Subscribe to The Atlantic, starting at less than $1 a week."
1,"What is #GivingTuesday ? It's a global movement built on the power of generosity and giving. If you're able to, consider making a contribution to our work. To kickstart the season of giving, go here: lakota.law/giving-tuesday-20"
0,A disappearing deductible gives you 25% off every claim-free year so you can ride carefree.
0,"Sweet greetings to you, from Kinder. Who will you share sweet cheer with this year?"
1,Our students find encouragement in every step of their journey through our genuine community.
0,"Scan for accidental plagiarism, check spelling & grammar, format citations correctly and access from any device 24/7! Sign up today."
1,"Beneath Forgiveness lies emotions that cannot simply be brushed under the carpet. I know the feeling. I received my breakthrough and it completely changed my life. I no longer was playing events over in my head or thinking about my life before and after a painful memory. It became my passion to help others and share the keys that helped me. Over the last 20 years, I've helped women (and men) on five continents. I've learned a lot in my journey and was surprised to see commo…"
